"search-number","evaluation","evals-requested-so-far","number-people*","infectiousness*","duration*","chance-recover*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","238","240","150","82","93","73","""-520485694""","6.451612903225806","100","65.62283855114666","22.932608723742472","75.51020408163265"
"1","239","240","150","82","93","73","""-259190900""","6.329113924050633","100","64.1207207462898","24.25098684856815","78.18791946308725"
"1","240","240","150","82","93","73","""1837068207""","5.025125628140704","99.49748743718592","63.54798218170751","30.223832252496805","86.24161073825503"
"1","241","250","150","38","18","46","""-1397154176""","2.8301886792452833","27.181208053691275","12.592759466515465","5.322381126525428","15.719063545150503"
"1","242","250","150","38","18","46","""-1130907069""","0","8","0.17356782994887918","0.9872162875869506","0"
"1","243","250","150","38","18","46","""-266021145""","0","25","7.10339134467187","7.449224667074769","0"
"1","244","250","150","38","18","46","""462743791""","0.8333333333333334","27.85234899328859","13.295895877952514","5.118173798011563","18.333333333333332"
"1","245","250","150","38","18","46","""-393675990""","1","27.083333333333332","12.956206654561795","5.772001729744809","8"
"1","246","250","150","38","18","46","""-80334466""","0","14.792899408284024","0.3943866452734764","1.7139354786282923","0"
"1","247","250","150","38","18","46","""491106643""","6","23.56902356902357","12.79069806754838","3.6801276611072784","11.705685618729097"
"1","248","250","150","38","18","46","""-1965378589""","1.1450381679389312","24.915824915824917","12.697684039892394","4.746884605381558","12"
"1","249","250","150","38","18","46","""-344614344""","0","15.789473684210526","0.6501037345468887","2.256922955447257","0"
"1","250","250","150","38","18","46","""2107148539""","0.8064516129032258","29.09698996655518","14.041614053048203","4.856481436099227","12"
"1","251","260","150","25","10","82","""1516426627""","0","8.641975308641975","0.09467357688133668","0.7526091483860518","0"
"1","252","260","150","25","10","82","""-1481706914""","0","7.453416149068323","0.08331634269146246","0.7326915254576378","0"
"1","253","260","150","25","10","82","""724698733""","0","7.051282051282051","0.07585904234201997","0.6982968629087661","0"
"1","254","260","150","25","10","82","""-1490831708""","0","7.59493670886076","0.13575353306089558","0.783821487342465","0"
"1","255","260","150","25","10","82","""-8480531""","0","9.554140127388536","0.10417973803177281","0.8397239892247428","0"
"1","256","260","150","25","10","82","""2032006721""","0","6.666666666666667","0.07055439160242498","0.670010179704155","0"
"1","257","260","150","25","10","82","""-699710436""","0","7.643312101910828","0.08366379091630374","0.7416898500137563","0"
"1","258","260","150","25","10","82","""-1505191561""","0","8.641975308641975","0.0951696490573973","0.818892690097921","0"
"1","259","260","150","25","10","82","""1719383632""","0","7.2727272727272725","0.08232552748333256","0.7179293477337643","0"
"1","260","260","150","25","10","82","""-638230450""","0","9.090909090909092","0.10709013782106107","0.8378664647257433","0"
"1","261","270","150","30","75","77","""-582524971""","6.451612903225806","81.29251700680273","50.83861111298724","13.876235861737976","53.333333333333336"
"1","262","270","150","30","75","77","""1502249714""","6.578947368421052","81.66666666666667","50.47493433320297","15.340617215175754","51.006711409395976"
"1","263","270","150","30","75","77","""139088527""","6.289308176100629","82.10526315789474","50.80384586776489","13.657221113828083","52.68456375838926"
"1","264","270","150","30","75","77","""1729914666""","6.666666666666667","80.33333333333333","49.946166376939075","14.355540255637548","52.348993288590606"
"1","265","270","150","30","75","77","""-1803474747""","6.578947368421052","76.86567164179104","51.306943596239236","11.99086296497118","52"
"1","266","270","150","30","75","77","""-778637921""","6.578947368421052","81.33333333333333","50.71519832891593","12.168810395411965","57.666666666666664"
"1","267","270","150","30","75","77","""-485656026""","6.024096385542169","86","51.50496942759873","14.191435187109919","50.33333333333333"
"1","268","270","150","30","75","77","""927717626""","6.622516556291391","84.69750889679716","50.493332077626754","14.348400527240363","52"
"1","269","270","150","30","75","77","""-121463220""","6.25","80.06872852233677","50.868514576244806","12.129969178351734","49"
"1","270","270","150","30","75","77","""-1404953400""","6.622516556291391","82.99319727891157","50.93156459351656","13.136315021478161","46.82274247491639"
"1","271","280","150","18","18","97","""-1621236243""","0","9.467455621301776","0.18035967624871468","1.062627413974079","0"
"1","272","280","150","18","18","97","""-1833945825""","0","6.779661016949152","0.163074297120929","0.891238298658044","0"
"1","273","280","150","18","18","97","""1108462391""","0","7.428571428571429","0.14564325015546778","0.9435456805288417","0"
"1","274","280","150","18","18","97","""1495345846""","0","7.647058823529412","0.22378189835559173","1.0127241886626137","0"
"1","275","280","150","18","18","97","""1433872880""","0","9.883720930232558","0.1999537742065215","1.2131874659877184","0"
"1","276","280","150","18","18","97","""-2091619493""","0","9.392265193370166","0.22237990195200522","1.1173250338170553","0"
"1","277","280","150","18","18","97","""1301482592""","0","9.6045197740113","0.19614730885790838","1.1318581517718156","0"
"1","278","280","150","18","18","97","""1002863308""","0","10.828025477707007","0.201285917836519","1.2321768473614267","0"
"1","279","280","150","18","18","97","""-1650817478""","0","8.235294117647058","0.18264845961169182","1.0380395477950297","0"
"1","280","280","150","18","18","97","""1525989153""","0","6.748466257668712","0.13545546665446687","0.8839641019630928","0"
"1","281","290","150","8","40","93","""1884176923""","0","6.666666666666667","0.25331153038811866","1.1365465178541463","0"
"1","282","290","150","8","40","93","""-372006403""","0","6.666666666666667","0.3208085740656335","1.2019147017061471","0"
"1","283","290","150","8","40","93","""1800871275""","0","6.666666666666667","0.34276670710793217","1.2101290855652809","0"
"1","284","290","150","8","40","93","""-1335069444""","0","6.666666666666667","0.26639856664089806","1.1943324454682984","0"
"1","285","290","150","8","40","93","""1426452064""","0","6.666666666666667","0.2854829113352487","1.1459420106968294","0"
"1","286","290","150","8","40","93","""813076659""","0","9.45273631840796","0.6370756979709215","1.683177722623849","0"
"1","287","290","150","8","40","93","""348148588""","0","7.373271889400922","0.3296315839624268","1.341303887036668","0"
"1","288","290","150","8","40","93","""-728193905""","0","6.666666666666667","0.28653867516519965","1.1834035452443314","0"
"1","289","290","150","8","40","93","""-815666034""","0","6.666666666666667","0.2681007068605262","1.2148488505356856","0"
"1","290","290","150","8","40","93","""1908565422""","0","6.779661016949152","0.36158200402717616","1.2862550267291335","0"
"1","291","300","150","68","7","89","""-695572381""","0","10.32258064516129","0.08510034011934942","0.8159311903505708","0"
"1","292","300","150","68","7","89","""550306756""","0","9.937888198757763","0.15828209336758173","0.8805811668923816","0"
"1","293","300","150","68","7","89","""-313851499""","0","10.559006211180124","0.08460425575031272","0.7981457937954324","0"
"1","294","300","150","68","7","89","""1472917753""","0","10.457516339869281","0.08293738756768178","0.8086664678321455","0"
"1","295","300","150","68","7","89","""451721142""","0","11.03896103896104","0.11990129477184139","0.8926597082451739","0"
"1","296","300","150","68","7","89","""645922644""","0","11.875","0.12206761002417603","0.9295844649167186","0"
"1","297","300","150","68","7","89","""-1120151419""","0","7.333333333333333","0.05698017940762188","0.6286970333712993","0"
"1","298","300","150","68","7","89","""973180765""","0","10.062893081761008","0.08335230724646325","0.7554814649777585","0"
"1","299","300","150","68","7","89","""2132936001""","0","9.49367088607595","0.0888254854678789","0.773009647742791","0"
"1","300","300","150","68","7","89","""1063478589""","0","9.202453987730062","0.11259449409605793","0.7651510394037306","0"
"2","1","160","150","54","19","39","""648099094""","3.435114503816794","42.6056338028169","22.650061996094855","8.513355206306102","19.011406844106464"
"2","2","160","150","54","19","39","""-1386052348""","0.33333333333333337","43.07692307692308","20.100949433927262","11.124777792518","40.569395017793596"
"2","3","160","150","54","19","39","""-1679253697""","3.7453183520599254","49.29577464788733","21.34352808937372","10.999692357919667","14.893617021276595"
"2","4","160","150","54","19","39","""-200581654""","4.8","45.51971326164875","21.903185080818645","9.032165055620457","22.344322344322347"
"2","5","160","150","54","19","39","""-338914962""","3.508771929824561","49.28571428571429","20.6323543600894","10.26057635560049","22.123893805309734"
"2","6","160","150","54","19","39","""-648547801""","6.666666666666667","44.04332129963899","22.170376985617132","8.574023706300789","38.94736842105263"
"2","7","160","150","54","19","39","""2083425481""","5.726872246696035","38.62068965517241","22.17731400001113","6.942357974709103","22.74247491638796"
"2","8","160","150","54","19","39","""2088955251""","1.4598540145985401","53.90070921985816","20.031414050833998","12.218686788290812","22.74247491638796"
"2","9","160","150","54","19","39","""5677759""","2.0761245674740483","47.42647058823529","20.42895269917804","10.61644289842372","12.851405622489958"
"2","10","160","150","54","19","39","""-2040642582""","1.3468013468013467","41.81818181818181","20.7524300777088","9.026624955804742","25.10460251046025"
"2","11","160","150","32","81","34","""-2127795435""","6.451612903225806","87.15953307392996","55.122150202063395","16.417675717520247","56.11510791366906"
"2","12","160","150","32","81","34","""458929892""","6.666666666666667","76.23762376237624","54.4461886331708","11.455048090086782","59.42028985507246"
"2","13","160","150","32","81","34","""138345816""","6.41025641025641","88.4920634920635","54.648274530693385","16.025975159721234","56.284153005464475"
"2","14","160","150","32","81","34","""825941825""","6.578947368421052","90.625","53.08560734538266","17.25741727362158","48.38709677419355"
"2","15","160","150","32","81","34","""-1907779364""","6.666666666666667","82.17391304347827","54.723967358003286","14.657330141782767","65.9090909090909"
"2","16","160","150","32","81","34","""1250150523""","6.666666666666667","87.31884057971014","54.80130137451311","15.212302140062551","45.66929133858268"
"2","17","160","150","32","81","34","""-74627366""","6.097560975609756","88.88888888888889","53.23339617780097","17.974157467898525","55.35714285714286"
"2","18","160","150","32","81","34","""826073745""","6.622516556291391","82.49027237354085","54.106729721023044","14.50891159578238","44.18604651162791"
"2","19","160","150","32","81","34","""451458603""","6.666666666666667","87.45247148288973","54.57400621604419","16.349936637741447","52.41379310344828"
"2","20","160","150","32","81","34","""-1844519918""","6.25","87.14859437751004","54.91900878411778","13.894867806242457","55.952380952380956"
"2","21","160","150","68","79","89","""-1547738864""","6.666666666666667","97.1563981042654","56.97686649980577","23.69454758466477","55.333333333333336"
"2","22","160","150","68","79","89","""765214877""","6.666666666666667","96.82539682539682","57.88203387420946","21.15036920630274","47.333333333333336"
"2","23","160","150","68","79","89","""1185188190""","6.535947712418301","98.97435897435898","57.64266369304128","20.99258074343353","40.802675585284284"
"2","24","160","150","68","79","89","""489095346""","6.666666666666667","97.10144927536231","57.159539715063616","23.787891845589975","41.66666666666667"
"2","25","160","150","68","79","89","""1425054674""","6.666666666666667","97.27272727272728","57.28858339043422","23.908919268625247","42.333333333333336"
"2","26","160","150","68","79","89","""-902085765""","6.535947712418301","99.03846153846155","57.035203163050525","25.20957380745786","44"
"2","27","160","150","68","79","89","""2116762566""","6.622516556291391","95.57522123893806","57.47510483666098","18.984937648558233","44.481605351170565"
"2","28","160","150","68","79","89","""-593002985""","6.535947712418301","98.50746268656717","57.20850924374672","23.646949349693923","47.66666666666667"
"2","29","160","150","68","79","89","""-1601468010""","6.578947368421052","96.8609865470852","57.63427792833589","22.202094464820874","41.47157190635451"
"2","30","160","150","68","79","89","""134536309""","6.666666666666667","96.71361502347418","57.21762418205223","24.198160359812043","44"
"2","31","160","150","31","99","18","""-795631590""","6.666666666666667","95.18072289156626","53.77233342208079","21.376517016878854","45.16129032258064"
"2","32","160","150","31","99","18","""321924994""","6.451612903225806","94.64285714285714","54.84901289980784","21.30285338134201","55.12820512820513"
"2","33","160","150","31","99","18","""-1107458221""","6.329113924050633","92.85714285714286","55.30496076381857","16.051097481185973","67.71653543307087"
"2","34","160","150","31","99","18","""-1011055700""","6.493506493506493","95.13108614232209","53.53271343264533","19.508956171903034","56.83453237410072"
"2","35","160","150","31","99","18","""715288819""","6.493506493506493","95.45454545454545","55.79632379033154","20.54864823774176","70.75471698113208"
"2","36","160","150","31","99","18","""-1419028779""","6.578947368421052","97.14285714285714","53.35907615566235","20.922185652078277","70"
"2","37","160","150","31","99","18","""1207339275""","6.493506493506493","95.25691699604744","54.185660839633385","18.76986990600135","60.15625"
"2","38","160","150","31","99","18","""1055430438""","6.622516556291391","94.73684210526315","56.12124990662387","16.700890021076425","49.074074074074076"
"2","39","160","150","31","99","18","""866114482""","6.666666666666667","94.73684210526315","54.87498634839447","18.47423699273587","44.285714285714285"
"2","40","160","150","31","99","18","""884044204""","6.666666666666667","93.23308270676691","54.1315992032126","19.94268089227698","53.98230088495575"
"2","41","160","150","86","57","26","""1102417831""","3.614457831325301","96.51162790697676","42.42707887148632","25.833871678622305","15.714285714285714"
"2","42","160","150","86","57","26","""-1571390021""","6.666666666666667","95.08196721311475","42.153508571158696","23.035654187542377","52"
"2","43","160","150","86","57","26","""1699474440""","0","97.9381443298969","7.331129452128535","22.520573523778264","0"
"2","44","160","150","86","57","26","""525359288""","6.666666666666667","93.87755102040816","46.159701804653125","21.297316815617098","44.44444444444444"
"2","45","160","150","86","57","26","""1693763504""","5.154639175257731","97.53694581280789","42.94178607581863","21.998848887108313","69.64285714285714"
"2","46","160","150","86","57","26","""-373826030""","6.666666666666667","97.44897959183673","44.77375928033053","22.418952473078004","12"
"2","47","160","150","86","57","26","""1872133081""","6.666666666666667","94.94949494949495","45.319873790913725","20.693807174114152","23.636363636363637"
"2","48","160","150","86","57","26","""-1106621908""","4.054054054054054","95.5","42.32574593186479","28.620549378407283","36.206896551724135"
"2","49","160","150","86","57","26","""949049706""","4.901960784313726","96.63461538461539","44.81617364932437","25.33817683679148","57.89473684210527"
"2","50","160","150","86","57","26","""562491339""","6.666666666666667","94.67455621301775","45.38780303331877","20.86186034121111","67.94871794871796"
"2","51","160","150","44","46","88","""1396040291""","6.451612903225806","62.18487394957983","38.73752617507229","9.288062994343777","41.66666666666667"
"2","52","160","150","44","46","88","""2080004095""","6.666666666666667","65.50387596899225","39.067999006768474","10.242533685951377","27.09030100334448"
"2","53","160","150","44","46","88","""-1729958521""","6.666666666666667","66.9683257918552","38.86017881764448","11.383293372071632","34.11371237458194"
"2","54","160","150","44","46","88","""-1236178938""","6.666666666666667","63.1578947368421","37.94344716508819","10.084015233463752","41.333333333333336"
"2","55","160","150","44","46","88","""-986589153""","6.535947712418301","69.37984496124031","38.71443773611631","10.916618914164804","42.66666666666667"
"2","56","160","150","44","46","88","""1787351565""","6.666666666666667","62.447257383966246","38.86004133370588","10.357722525035728","31.333333333333336"
"2","57","160","150","44","46","88","""1469496685""","6.666666666666667","57.91666666666667","38.92716941054777","9.09408171087647","30.333333333333336"
"2","58","160","150","44","46","88","""-1438965548""","6.666666666666667","60.909090909090914","39.31578059464314","11.555084896457236","52.33333333333333"
"2","59","160","150","44","46","88","""-1276265602""","6.493506493506493","65.35433070866141","38.93120018072101","9.398403702358102","31"
"2","60","160","150","44","46","88","""1068817144""","6.666666666666667","65","38.60259995648545","12.845960963988157","41.47157190635451"
"2","61","160","150","27","64","12","""1908252984""","6.493506493506493","84.81675392670157","39.30953418769813","20.476351830839423","21"
"2","62","160","150","27","64","12","""837778082""","6.535947712418301","82.51121076233184","39.7095818445339","22.238142309908987","11.206896551724139"
"2","63","160","150","27","64","12","""1045283362""","6.451612903225806","82.14285714285714","38.939987694764675","20.02327542787333","24.68354430379747"
"2","64","160","150","27","64","12","""-1075427946""","6.493506493506493","81.81818181818183","41.94574170061745","17.223519729075633","59.11602209944752"
"2","65","160","150","27","64","12","""-675211078""","6.172839506172839","81.09243697478992","41.33503937476125","19.803343979013366","34.18803418803419"
"2","66","160","150","27","64","12","""-921268634""","1.3986013986013985","86.26609442060087","37.31379433915067","25.079991506473778","2.7210884353741496"
"2","67","160","150","27","64","12","""-539060737""","5","79.55555555555556","41.00632255521937","21.56265763089207","37.5"
"2","68","160","150","27","64","12","""-981997864""","6.666666666666667","82.5136612021858","40.51641851280751","18.92918967931006","39.35483870967742"
"2","69","160","150","27","64","12","""-1323438921""","6.666666666666667","80.61224489795919","39.93566731512867","15.887748431893252","57.03125"
"2","70","160","150","27","64","12","""-1277445474""","6.535947712418301","86.26609442060087","41.46201259120201","17.99095584461635","41.42857142857143"
"2","71","160","150","89","21","51","""-1994604041""","1.9157088122605364","71.42857142857143","27.704508159461856","17.1381723682116","12.955465587044534"
"2","72","160","150","89","21","51","""-877712667""","0.7194244604316548","67.46575342465754","26.215138122015478","20.215954218252843","15.771812080536913"
"2","73","160","150","89","21","51","""-1406268529""","1.9455252918287937","74.46043165467626","26.839193908447214","19.021217955886485","3.5555555555555554"
"2","74","160","150","89","21","51","""541719586""","0","73.40425531914893","13.015755801679354","19.46174797435354","0"
"2","75","160","150","89","21","51","""2088290334""","0","75.17241379310344","16.202622947714353","21.790806523954764","0"
"2","76","160","150","89","21","51","""-1941778355""","6.535947712418301","55.21235521235521","29.2480714128554","9.816312118306865","14.46280991735537"
"2","77","160","150","89","21","51","""-1860634319""","1.593625498007968","71.18055555555556","26.575930797085707","18.496023061335446","52.96442687747036"
"2","78","160","150","89","21","51","""-1652872628""","2.1201413427561837","74.10071942446042","27.092973665530234","19.335498222401682","7.531380753138076"
"2","79","160","150","89","21","51","""30991251""","6.666666666666667","58.098591549295776","28.995860149948868","12.75938925606639","52.84280936454849"
"2","80","160","150","89","21","51","""1382893230""","3.278688524590164","67.93103448275862","27.698887416760464","14.834035120491876","46.82539682539682"
"2","81","160","150","75","7","37","""1377242105""","0","8.974358974358974","0.07153094297684148","0.6916163850970791","0"
"2","82","160","150","75","7","37","""-312242115""","0","8.433734939759036","0.07374473046064597","0.6639207064355354","0"
"2","83","160","150","75","7","37","""1315455191""","0","8.80503144654088","0.08120208148995722","0.7322715432459775","0"
"2","84","160","150","75","7","37","""-755730824""","0","9.146341463414634","0.11405237503389222","0.8298746037440526","0"
"2","85","160","150","75","7","37","""791835857""","0","12.5","0.1443174979428392","1.0208447304677437","0"
"2","86","160","150","75","7","37","""-1173137916""","0","9.63855421686747","0.08206343458431607","0.7395429731323031","0"
"2","87","160","150","75","7","37","""-512533103""","0","15.950920245398773","0.16493879315986446","1.3543280687998833","0"
"2","88","160","150","75","7","37","""1285342984""","0","12.422360248447205","0.13003415223965156","0.971320264715779","0"
"2","89","160","150","75","7","37","""-1604512294""","0","11.03896103896104","0.09238377909204365","0.8835996246513516","0"
"2","90","160","150","75","7","37","""-755328660""","0","6.875000000000001","0.05645864886383488","0.5902348913027391","0"
"2","91","160","150","90","25","28","""-240465009""","0","65.49707602339181","22.832588539961314","17.59123145945211","0"
"2","92","160","150","90","25","28","""355122009""","0","74.02597402597402","3.4187388328933217","12.976282246438224","0"
"2","93","160","150","90","25","28","""1418456995""","0","64","3.375706686014496","11.745688475691184","0"
"2","94","160","150","90","25","28","""-2100757238""","5.154639175257731","52.666666666666664","26.974621796973402","11.871819379776458","30.434782608695656"
"2","95","160","150","90","25","28","""-1226160661""","0.819672131147541","68.75","24.231045038547766","15.72723848261789","56.57894736842105"
"2","96","160","150","90","25","28","""1585684031""","4.761904761904762","65.89595375722543","25.979582460031757","13.510324385279185","11.702127659574469"
"2","97","160","150","90","25","28","""1754087337""","0.8620689655172413","67.54966887417218","26.098172262708033","17.389170445766695","37.62376237623762"
"2","98","160","150","90","25","28","""-1642428681""","3.571428571428571","69.51219512195121","26.73115170746798","16.081855029374804","13.445378151260504"
"2","99","160","150","90","25","28","""-601351297""","1.8691588785046727","69.38775510204081","26.31641549574324","14.577291085600596","31.40495867768595"
"2","100","160","150","90","25","28","""523242990""","0.7874015748031495","70.34883720930233","25.075054433091566","17.83377522502148","28.723404255319153"
"2","101","160","150","94","51","64","""1862899981""","3.977272727272727","97.2972972972973","50.28154542196289","29.49180644185071","70.58823529411765"
"2","102","160","150","94","51","64","""702168473""","6.666666666666667","90.56603773584906","52.43910594049197","21.869495554057536","40.14336917562724"
"2","103","160","150","94","51","64","""-1429277056""","6.666666666666667","93.43434343434343","52.26169248090451","21.13584150966638","55.218855218855225"
"2","104","160","150","94","51","64","""204878098""","6.451612903225806","91.005291005291","51.52319685396127","23.12758028590378","53.57142857142857"
"2","105","160","150","94","51","64","""1533906213""","6.666666666666667","97.19101123595506","52.410273395330805","22.3009847969612","44.96402877697842"
"2","106","160","150","94","51","64","""714271521""","6.666666666666667","96.11650485436894","52.18477676502176","21.70309863077015","48.65771812080537"
"2","107","160","150","94","51","64","""286565518""","6.578947368421052","94.21052631578948","52.11856586803174","22.963887247777354","65.92592592592592"
"2","108","160","150","94","51","64","""-337745151""","6.666666666666667","93.29896907216495","52.294962875900524","21.623746608255765","43.866171003717476"
"2","109","160","150","94","51","64","""360584294""","6.666666666666667","94.31818181818183","51.4180290460672","27.489891969069696","65.80882352941177"
"2","110","160","150","94","51","64","""-1877755818""","6.666666666666667","87.2340425531915","52.76914588362589","17.40225633994082","49.07063197026022"
"2","111","160","150","75","81","8","""851495480""","0","100","11.407580203579839","28.04491345629641","0"
"2","112","160","150","75","81","8","""-1534657759""","0","100","43.361673942502264","27.689393174747448","0"
"2","113","160","150","75","81","8","""1018313249""","6.666666666666667","99.50980392156863","44.45202036159368","23.836011264691876","30.508474576271187"
"2","114","160","150","75","81","8","""-1193026539""","0","99.50248756218906","10.597273590902692","27.60521542040893","0"
"2","115","160","150","75","81","8","""26009173""","2.380952380952381","98.85714285714286","44.33978000215394","24.82083972353426","2.380952380952381"
"2","116","160","150","75","81","8","""1518508875""","0","99.50980392156863","38.21438595062608","36.18903976748429","0"
"2","117","160","150","75","81","8","""2111445419""","0","99.5","10.668429869816153","27.510521571924574","0"
"2","118","160","150","75","81","8","""1527794016""","0","99.5049504950495","27.202814965760226","33.58384424424435","0"
"2","119","160","150","75","81","8","""-246505292""","0","100","10.88962121164837","27.673373445870165","0"
"2","120","160","150","75","81","8","""1966735256""","0","100","10.562160793127937","27.91826813845683","0"
"2","121","160","150","4","86","73","""-866566514""","0","7.333333333333333","1.8133371202862552","2.0988907065128357","0"
"2","122","160","150","4","86","73","""2070075064""","0","6.666666666666667","0.6482639338562556","1.6798923604851637","0"
"2","123","160","150","4","86","73","""1059211421""","0","6.666666666666667","0.9756140910935434","1.7347601146594602","0"
"2","124","160","150","4","86","73","""-191712174""","0","8.333333333333332","2.760896651775096","2.396828251827201","0"
"2","125","160","150","4","86","73","""1322766037""","0","7.333333333333333","1.2079047652717974","1.9260278727000493","0"
"2","126","160","150","4","86","73","""-448644797""","0","6.666666666666667","0.5793156240874895","1.4266930901168329","0"
"2","127","160","150","4","86","73","""-523917049""","0","7.926829268292683","1.7039760813003146","2.3233236128153956","0"
"2","128","160","150","4","86","73","""-347156496""","0","7.18954248366013","0.7361866495093108","1.6676754779063885","0"
"2","129","160","150","4","86","73","""-1113909513""","0","7.000000000000001","2.1868071297640697","1.9957728784347744","0"
"2","130","160","150","4","86","73","""1636414654""","0","7.317073170731707","0.8908458056591878","1.8154845022711876","0"
"2","131","160","150","51","7","36","""219201268""","0","7.4074074074074066","0.059959269479173544","0.611902059304922","0"
"2","132","160","150","51","7","36","""1849810131""","0","11.042944785276074","0.08930785332473323","0.8625629565791197","0"
"2","133","160","150","51","7","36","""1710674746""","0","9.25925925925926","0.07592169493999182","0.7594106134266191","0"
"2","134","160","150","51","7","36","""620830955""","0","8.441558441558442","0.07561109617079395","0.685612436858507","0"
"2","135","160","150","51","7","36","""-806342763""","0","9.49367088607595","0.09950598646001457","0.7594558139836747","0"
"2","136","160","150","51","7","36","""634764382""","0","9.49367088607595","0.07588577408618162","0.7373176051812833","0"
"2","137","160","150","51","7","36","""-1576525261""","0","10.69182389937107","0.09464159347247553","0.8278913621883112","0"
"2","138","160","150","51","7","36","""593635281""","0","9.876543209876543","0.08851745405829023","0.7843983458593144","0"
"2","139","160","150","51","7","36","""-1808785213""","0","8.75","0.07000876166706653","0.6852053626197977","0"
"2","140","160","150","51","7","36","""2009823166""","0","11.538461538461538","0.09150103181378343","0.9180539590703196","0"
"2","141","160","150","82","14","70","""-79602549""","2.666666666666667","38.17567567567568","15.492440203840419","7.362324593747142","20.350877192982455"
"2","142","160","150","82","14","70","""84317342""","1.6722408026755853","32.441471571906355","14.716002323971072","6.542983412243256","30.100334448160538"
"2","143","160","150","82","14","70","""-789078640""","2","36.86006825938566","15.471468024069951","8.087369150025866","8.695652173913043"
"2","144","160","150","82","14","70","""-1419665450""","0.33333333333333337","38.59060402684564","14.102204942079712","8.841297454759076","20.333333333333332"
"2","145","160","150","82","14","70","""1687619331""","3.6666666666666665","27.333333333333332","15.713708138416548","4.530755801402943","10.666666666666668"
"2","146","160","150","82","14","70","""-1079464401""","0","44.25087108013937","2.2326918329085554","7.041376898819818","0"
"2","147","160","150","82","14","70","""2054374708""","0","41.41414141414141","12.519242477423953","9.876971154599232","0"
"2","148","160","150","82","14","70","""817438965""","0.33444816053511706","43.389830508474574","14.024912007245648","10.435946947624254","21"
"2","149","160","150","82","14","70","""-176908757""","0","43.47826086956522","9.722173927011385","11.714518278794566","0"
"2","150","160","150","82","14","70","""1642206943""","0","43.728813559322035","10.738006470053046","10.962953602050607","0"
"2","151","160","150","96","38","20","""-1010072742""","1.1111111111111112","86.36363636363636","32.371526111548995","24.54034283267142","42.69662921348314"
"2","152","160","150","96","38","20","""1540631550""","0","92.12121212121212","5.153304019507219","18.196068887819152","0"
"2","153","160","150","96","38","20","""-447481531""","3.4482758620689653","88.19444444444444","32.2446153133278","21.786192219676376","25.510204081632654"
"2","154","160","150","96","38","20","""734038576""","0.7462686567164178","90.72847682119205","30.55032092900859","27.267499503953786","6.779661016949152"
"2","155","160","150","96","38","20","""716167372""","1.0101010101010102","86.66666666666667","31.96893986000054","22.740889897522074","40.845070422535215"
"2","156","160","150","96","38","20","""-1910454580""","0","85.20710059171599","5.491631411177328","17.23067490235457","0"
"2","157","160","150","96","38","20","""-266233840""","5","88.0794701986755","32.533029250499915","17.1820871682169","26.666666666666668"
"2","158","160","150","96","38","20","""1759196639""","0","95.80838323353294","5.088045754535323","18.351442010075353","0"
"2","159","160","150","96","38","20","""-1272499852""","2.5","83.78378378378379","33.85383724023287","15.050477534892874","33.33333333333333"
"2","160","160","150","96","38","20","""-151177065""","3.076923076923077","87.57396449704143","31.773037739699255","18.05351738672282","17.142857142857142"
"2","161","170","150","25","36","64","""-1938881682""","6.535947712418301","44.14715719063545","26.739999624082078","6.179968035165611","29.431438127090303"
"2","162","170","150","25","36","64","""1249674964""","6.329113924050633","38.013698630136986","26.22010610078221","5.241932995150532","33.77926421404682"
"2","163","170","150","25","36","64","""888459332""","5.769230769230769","38.46153846153847","25.524149836695766","6.4294075655436185","16.722408026755854"
"2","164","170","150","25","36","64","""-404854513""","6.25","39.46488294314381","26.404858471191748","6.1843920889599735","26.421404682274247"
"2","165","170","150","25","36","64","""1059306259""","6.535947712418301","41.47157190635451","25.56710820548183","6.218845940274163","19.333333333333332"
"2","166","170","150","25","36","64","""1233653017""","6.666666666666667","39.79933110367893","26.267129411057862","6.2913625403783","20.066889632107024"
"2","167","170","150","25","36","64","""956289619""","5.761316872427984","39.93288590604027","23.933447517364623","8.617196428941542","22.333333333333332"
"2","168","170","150","25","36","64","""2028889665""","6.666666666666667","38.79598662207358","25.501964217130592","6.294951650699046","25"
"2","169","170","150","25","36","64","""414332990""","6.451612903225806","39.32203389830509","26.65540660739285","5.165022515224318","36.45484949832776"
"2","170","170","150","25","36","64","""577063350""","6.578947368421052","43","25.068214077208278","7.628710711479941","32.666666666666664"
"2","171","180","150","7","20","16","""-1019711770""","0","7.361963190184049","0.1499190536728115","0.9959301336090084","0"
"2","172","180","150","7","20","16","""26894870""","0","7.6923076923076925","0.14928313132082138","0.9940631295668461","0"
"2","173","180","150","7","20","16","""1502575965""","0","6.9364161849710975","0.15327939851858868","0.9537097923639996","0"
"2","174","180","150","7","20","16","""-2075407661""","0","7.55813953488372","0.16138112602923446","1.0119814318965952","0"
"2","175","180","150","7","20","16","""1301643778""","0","7.954545454545454","0.20352270555885393","1.0535387474850235","0"
"2","176","180","150","7","20","16","""-565529965""","0","6.7114093959731544","0.13125349456028498","0.8982018009892688","0"
"2","177","180","150","7","20","16","""-2015239998""","0","7.865168539325842","0.20227943437670381","1.0164321536745353","0"
"2","178","180","150","7","20","16","""-638069519""","0","6.666666666666667","0.12624573841370612","0.8650608205387663","0"
